record_id,student_id,student_name,roll_number,date,status,confidence,class_name,subject_name,detection_method,camera_id,frame_count,processing_time_ms,created_at
rec-000526,student-026,Student 26,2024-CS-026,2026-04-09,present,97.51,Class B,Computer Science,face-api,cam-classroom-01,23,117.1,2026-04-09T09:06:00Z
rec-000527,student-027,Student 27,2024-CS-027,2026-04-09,present,87.73,Class A,Mathematics,manual,,12,0,2026-04-09T09:52:00Z
rec-000528,student-028,Student 28,2024-CS-028,2026-04-09,present,98.28,Class C,Computer Science,manual,,22,0,2026-04-09T09:27:00Z
rec-000529,student-029,Student 29,2024-CS-029,2026-04-09,late,85.19,Class A,Physics,face-api,cam-classroom-02,13,166.4,2026-04-09T09:01:00Z
rec-000530,student-030,Student 30,2024-CS-030,2026-04-09,present,91.83,Class A,Mathematics,manual,,7,0,2026-04-09T09:37:00Z
rec-000531,student-031,Student 31,2024-CS-031,2026-04-09,present,98.76,Class C,Computer Science,face-api,cam-lab-01,15,164.1,2026-04-09T09:39:00Z
rec-000532,student-032,Student 32,2024-CS-032,2026-04-09,present,100,Class A,Mathematics,manual,,3,0,2026-04-09T09:26:00Z
rec-000533,student-033,Student 33,2024-CS-033,2026-04-09,present,91.7,Class A,Mathematics,face-api,cam-classroom-02,20,118.9,2026-04-09T09:26:00Z
rec-000534,student-034,Student 34,2024-CS-034,2026-04-09,present,100,Class B,Chemistry,manual,,19,0,2026-04-09T09:38:00Z
rec-000535,student-035,Student 35,2024-CS-035,2026-04-09,present,80.8,Class A,Computer Science,manual,,22,0,2026-04-09T09:07:00Z
rec-000536,student-036,Student 36,2024-CS-036,2026-04-09,present,98.27,Class C,Physics,yolo-arcface,cam-classroom-02,9,66.3,2026-04-09T09:45:00Z
rec-000537,student-037,Student 37,2024-CS-037,2026-04-09,present,85.42,Class C,English,face-api,cam-classroom-02,4,36.1,2026-04-09T09:15:00Z
rec-000538,student-038,Student 38,2024-CS-038,2026-04-09,present,88.07,Class A,Chemistry,manual,,5,0,2026-04-09T09:42:00Z
rec-000539,student-039,Student 39,2024-CS-039,2026-04-09,present,100,Class B,Physics,face-api,cam-classroom-02,6,98.3,2026-04-09T09:18:00Z
rec-000540,student-040,Student 40,2024-CS-040,2026-04-09,present,100,Class B,Computer Science,face-api,cam-classroom-02,12,142.7,2026-04-09T09:47:00Z
rec-000541,student-041,Student 41,2024-CS-041,2026-04-09,present,99.49,Class C,Physics,face-api,cam-classroom-02,7,52.4,2026-04-09T09:22:00Z
rec-000542,student-042,Student 42,2024-CS-042,2026-04-09,late,94.07,Class B,Computer Science,manual,,5,0,2026-04-09T09:11:00Z
rec-000543,student-043,Student 43,2024-CS-043,2026-04-09,present,90.68,Class B,English,yolo-arcface,cam-lab-01,17,114.6,2026-04-09T09:56:00Z
rec-000544,student-044,Student 44,2024-CS-044,2026-04-09,present,97.87,Class A,Mathematics,face-api,cam-classroom-02,7,115.4,2026-04-09T09:58:00Z
rec-000545,student-045,Student 45,2024-CS-045,2026-04-09,present,90.03,Class B,Physics,manual,,24,0,2026-04-09T09:39:00Z
rec-000546,student-046,Student 46,2024-CS-046,2026-04-09,present,91.09,Class B,English,manual,,7,0,2026-04-09T09:07:00Z
rec-000547,student-047,Student 47,2024-CS-047,2026-04-09,late,89.5,Class A,Chemistry,yolo-arcface,cam-lab-01,4,173.8,2026-04-09T09:36:00Z
rec-000548,student-048,Student 48,2024-CS-048,2026-04-09,present,95.39,Class C,Chemistry,face-api,cam-classroom-01,24,153.8,2026-04-09T09:27:00Z
rec-000549,student-049,Student 49,2024-CS-049,2026-04-09,present,86.81,Class B,Physics,face-api,cam-lab-01,18,86.0,2026-04-09T09:57:00Z
rec-000550,student-050,Student 50,2024-CS-050,2026-04-09,absent,48.57,Class A,Mathematics,manual,,0,0,2026-04-09T09:41:00Z
rec-000551,student-001,Student 1,2024-CS-001,2026-04-10,absent,13.13,Class B,Physics,manual,,0,0,2026-04-10T09:04:00Z
rec-000552,student-002,Student 2,2024-CS-002,2026-04-10,present,91.76,Class C,Physics,yolo-arcface,cam-lab-01,10,104.3,2026-04-10T09:41:00Z
rec-000553,student-003,Student 3,2024-CS-003,2026-04-10,present,96.23,Class B,Mathematics,face-api,cam-classroom-02,5,50.5,2026-04-10T09:28:00Z
rec-000554,student-004,Student 4,2024-CS-004,2026-04-10,present,94.74,Class A,Chemistry,yolo-arcface,cam-lab-01,23,160.4,2026-04-10T09:00:00Z
rec-000555,student-005,Student 5,2024-CS-005,2026-04-10,late,88.91,Class C,Computer Science,manual,,22,0,2026-04-10T09:56:00Z
rec-000556,student-006,Student 6,2024-CS-006,2026-04-10,present,94.4,Class A,Physics,yolo-arcface,cam-classroom-02,14,177.5,2026-04-10T09:21:00Z
rec-000557,student-007,Student 7,2024-CS-007,2026-04-10,present,87.04,Class C,English,manual,,14,0,2026-04-10T09:07:00Z
rec-000558,student-008,Student 8,2024-CS-008,2026-04-10,present,87.36,Class A,Computer Science,manual,,10,0,2026-04-10T09:22:00Z
rec-000559,student-009,Student 9,2024-CS-009,2026-04-10,late,94.48,Class C,Mathematics,manual,,14,0,2026-04-10T09:02:00Z
rec-000560,student-010,Student 10,2024-CS-010,2026-04-10,late,86.53,Class B,Mathematics,yolo-arcface,cam-classroom-02,7,148.7,2026-04-10T09:39:00Z
rec-000561,student-011,Student 11,2024-CS-011,2026-04-10,present,83.11,Class A,Computer Science,face-api,cam-classroom-01,15,136.0,2026-04-10T09:48:00Z
rec-000562,student-012,Student 12,2024-CS-012,2026-04-10,present,100,Class C,Mathematics,manual,,24,0,2026-04-10T09:49:00Z
rec-000563,student-013,Student 13,2024-CS-013,2026-04-10,late,77.71,Class B,Mathematics,manual,,7,0,2026-04-10T09:33:00Z
rec-000564,student-014,Student 14,2024-CS-014,2026-04-10,present,94.12,Class C,English,manual,,16,0,2026-04-10T09:59:00Z
rec-000565,student-015,Student 15,2024-CS-015,2026-04-10,present,95.3,Class C,Physics,manual,,8,0,2026-04-10T09:06:00Z
rec-000566,student-016,Student 16,2024-CS-016,2026-04-10,present,90.22,Class B,Chemistry,manual,,22,0,2026-04-10T09:56:00Z
rec-000567,student-017,Student 17,2024-CS-017,2026-04-10,present,100,Class B,Computer Science,face-api,cam-classroom-02,11,108.6,2026-04-10T09:28:00Z
rec-000568,student-018,Student 18,2024-CS-018,2026-04-10,present,97.27,Class B,Chemistry,manual,,19,0,2026-04-10T09:55:00Z
rec-000569,student-019,Student 19,2024-CS-019,2026-04-10,present,98.22,Class C,Physics,manual,,20,0,2026-04-10T09:12:00Z
rec-000570,student-020,Student 20,2024-CS-020,2026-04-10,present,89.97,Class C,Physics,manual,,7,0,2026-04-10T09:32:00Z
rec-000571,student-021,Student 21,2024-CS-021,2026-04-10,present,83.09,Class C,Mathematics,manual,,13,0,2026-04-10T09:48:00Z
rec-000572,student-022,Student 22,2024-CS-022,2026-04-10,present,84.26,Class B,Chemistry,manual,,25,0,2026-04-10T09:18:00Z
rec-000573,student-023,Student 23,2024-CS-023,2026-04-10,late,89.28,Class A,Mathematics,yolo-arcface,cam-lab-01,3,111.0,2026-04-10T09:03:00Z
rec-000574,student-024,Student 24,2024-CS-024,2026-04-10,present,91.81,Class A,Computer Science,face-api,cam-classroom-01,12,110.9,2026-04-10T09:48:00Z
rec-000575,student-025,Student 25,2024-CS-025,2026-04-10,present,88.92,Class C,Chemistry,yolo-arcface,cam-classroom-01,17,184.4,2026-04-10T09:47:00Z
rec-000576,student-026,Student 26,2024-CS-026,2026-04-10,present,99.25,Class C,Computer Science,yolo-arcface,cam-lab-01,10,48.8,2026-04-10T09:42:00Z
rec-000577,student-027,Student 27,2024-CS-027,2026-04-10,present,91.27,Class C,Computer Science,yolo-arcface,cam-lab-01,15,59.0,2026-04-10T09:03:00Z
rec-000578,student-028,Student 28,2024-CS-028,2026-04-10,present,97.29,Class B,Physics,yolo-arcface,cam-lab-01,9,69.4,2026-04-10T09:45:00Z
rec-000579,student-029,Student 29,2024-CS-029,2026-04-10,present,84.82,Class C,Physics,yolo-arcface,cam-classroom-02,21,67.9,2026-04-10T09:28:00Z
rec-000580,student-030,Student 30,2024-CS-030,2026-04-10,present,89.64,Class A,Physics,manual,,5,0,2026-04-10T09:47:00Z
rec-000581,student-031,Student 31,2024-CS-031,2026-04-10,present,87.45,Class A,Physics,manual,,11,0,2026-04-10T09:37:00Z
rec-000582,student-032,Student 32,2024-CS-032,2026-04-10,late,93.9,Class A,Physics,face-api,cam-classroom-02,13,27.9,2026-04-10T09:38:00Z
rec-000583,student-033,Student 33,2024-CS-033,2026-04-10,present,94.97,Class C,Computer Science,manual,,22,0,2026-04-10T09:31:00Z
rec-000584,student-034,Student 34,2024-CS-034,2026-04-10,present,89.78,Class C,Physics,manual,,13,0,2026-04-10T09:11:00Z
rec-000585,student-035,Student 35,2024-CS-035,2026-04-10,present,91.28,Class B,Chemistry,manual,,8,0,2026-04-10T09:34:00Z
rec-000586,student-036,Student 36,2024-CS-036,2026-04-10,present,84.73,Class B,Computer Science,manual,,13,0,2026-04-10T09:18:00Z
rec-000587,student-037,Student 37,2024-CS-037,2026-04-10,present,100,Class B,Chemistry,manual,,19,0,2026-04-10T09:52:00Z
rec-000588,student-038,Student 38,2024-CS-038,2026-04-10,present,90.25,Class A,Chemistry,yolo-arcface,cam-lab-01,17,104.1,2026-04-10T09:15:00Z
rec-000589,student-039,Student 39,2024-CS-039,2026-04-10,absent,24.57,Class A,English,manual,,0,0,2026-04-10T09:16:00Z
rec-000590,student-040,Student 40,2024-CS-040,2026-04-10,present,87.19,Class B,Chemistry,yolo-arcface,cam-lab-01,3,183.1,2026-04-10T09:28:00Z
rec-000591,student-041,Student 41,2024-CS-041,2026-04-10,present,86.1,Class A,Physics,yolo-arcface,cam-lab-01,23,137.0,2026-04-10T09:34:00Z
rec-000592,student-042,Student 42,2024-CS-042,2026-04-10,present,98.74,Class C,English,face-api,cam-classroom-01,9,86.9,2026-04-10T09:13:00Z
rec-000593,student-043,Student 43,2024-CS-043,2026-04-10,present,82.93,Class C,Mathematics,manual,,16,0,2026-04-10T09:47:00Z
rec-000594,student-044,Student 44,2024-CS-044,2026-04-10,present,100,Class A,Mathematics,face-api,cam-classroom-01,5,129.4,2026-04-10T09:50:00Z
rec-000595,student-045,Student 45,2024-CS-045,2026-04-10,present,100,Class B,English,yolo-arcface,cam-lab-01,16,151.8,2026-04-10T09:25:00Z
rec-000596,student-046,Student 46,2024-CS-046,2026-04-10,present,100,Class C,Chemistry,manual,,3,0,2026-04-10T09:04:00Z
rec-000597,student-047,Student 47,2024-CS-047,2026-04-10,present,92.95,Class C,Mathematics,manual,,4,0,2026-04-10T09:22:00Z
rec-000598,student-048,Student 48,2024-CS-048,2026-04-10,absent,50.73,Class B,Chemistry,manual,,0,0,2026-04-10T09:05:00Z
rec-000599,student-049,Student 49,2024-CS-049,2026-04-10,present,98.53,Class B,Physics,yolo-arcface,cam-lab-01,15,73.5,2026-04-10T09:14:00Z
rec-000600,student-050,Student 50,2024-CS-050,2026-04-10,present,97.4,Class B,Computer Science,yolo-arcface,cam-classroom-01,20,104.2,2026-04-10T09:35:00Z
rec-000601,student-001,Student 1,2024-CS-001,2026-04-11,late,98.89,Class B,Chemistry,face-api,cam-lab-01,6,170.4,2026-04-11T09:05:00Z
rec-000602,student-002,Student 2,2024-CS-002,2026-04-11,present,94.03,Class A,English,manual,,14,0,2026-04-11T09:57:00Z
rec-000603,student-003,Student 3,2024-CS-003,2026-04-11,present,88.46,Class B,Physics,face-api,cam-classroom-01,22,118.1,2026-04-11T09:11:00Z
rec-000604,student-004,Student 4,2024-CS-004,2026-04-11,present,90.17,Class C,Chemistry,manual,,17,0,2026-04-11T09:04:00Z
rec-000605,student-005,Student 5,2024-CS-005,2026-04-11,present,91.18,Class B,Computer Science,face-api,cam-classroom-02,11,172.5,2026-04-11T09:08:00Z
rec-000606,student-006,Student 6,2024-CS-006,2026-04-11,present,97.58,Class A,Computer Science,face-api,cam-classroom-02,6,116.7,2026-04-11T09:28:00Z
rec-000607,student-007,Student 7,2024-CS-007,2026-04-11,present,94.23,Class C,Chemistry,manual,,12,0,2026-04-11T09:09:00Z
rec-000608,student-008,Student 8,2024-CS-008,2026-04-11,present,88.55,Class A,Computer Science,yolo-arcface,cam-classroom-01,8,146.2,2026-04-11T09:50:00Z
rec-000609,student-009,Student 9,2024-CS-009,2026-04-11,present,91.59,Class C,Computer Science,yolo-arcface,cam-classroom-02,7,77.3,2026-04-11T09:29:00Z
rec-000610,student-010,Student 10,2024-CS-010,2026-04-11,present,93.07,Class C,Chemistry,face-api,cam-classroom-01,8,74.3,2026-04-11T09:53:00Z
rec-000611,student-011,Student 11,2024-CS-011,2026-04-11,present,97.84,Class C,Mathematics,face-api,cam-lab-01,11,45.3,2026-04-11T09:04:00Z
rec-000612,student-012,Student 12,2024-CS-012,2026-04-11,late,94.62,Class B,Chemistry,manual,,21,0,2026-04-11T09:13:00Z
rec-000613,student-013,Student 13,2024-CS-013,2026-04-11,late,78.84,Class C,Chemistry,manual,,11,0,2026-04-11T09:30:00Z
rec-000614,student-014,Student 14,2024-CS-014,2026-04-11,present,95.56,Class A,English,manual,,12,0,2026-04-11T09:32:00Z
rec-000615,student-015,Student 15,2024-CS-015,2026-04-11,present,96.82,Class C,Physics,yolo-arcface,cam-lab-01,14,61.0,2026-04-11T09:08:00Z
rec-000616,student-016,Student 16,2024-CS-016,2026-04-11,present,91.88,Class A,English,face-api,cam-classroom-02,21,175.7,2026-04-11T09:02:00Z
rec-000617,student-017,Student 17,2024-CS-017,2026-04-11,present,89.21,Class A,Physics,yolo-arcface,cam-lab-01,10,155.5,2026-04-11T09:58:00Z
rec-000618,student-018,Student 18,2024-CS-018,2026-04-11,present,94.22,Class A,Computer Science,yolo-arcface,cam-classroom-01,18,191.9,2026-04-11T09:45:00Z
rec-000619,student-019,Student 19,2024-CS-019,2026-04-11,absent,14.72,Class C,Computer Science,manual,,0,0,2026-04-11T09:53:00Z
rec-000620,student-020,Student 20,2024-CS-020,2026-04-11,present,85.14,Class B,Computer Science,yolo-arcface,cam-lab-01,23,95.4,2026-04-11T09:41:00Z
rec-000621,student-021,Student 21,2024-CS-021,2026-04-11,late,93.38,Class B,Computer Science,face-api,cam-classroom-02,19,134.3,2026-04-11T09:31:00Z
rec-000622,student-022,Student 22,2024-CS-022,2026-04-11,present,92.52,Class A,Physics,face-api,cam-classroom-01,17,117.0,2026-04-11T09:32:00Z
rec-000623,student-023,Student 23,2024-CS-023,2026-04-11,present,92.92,Class C,Mathematics,yolo-arcface,cam-lab-01,22,145.0,2026-04-11T09:14:00Z
rec-000624,student-024,Student 24,2024-CS-024,2026-04-11,present,90.58,Class B,Physics,manual,,18,0,2026-04-11T09:37:00Z
rec-000625,student-025,Student 25,2024-CS-025,2026-04-11,present,94.58,Class C,Physics,yolo-arcface,cam-classroom-01,3,120.8,2026-04-11T09:40:00Z
rec-000626,student-026,Student 26,2024-CS-026,2026-04-11,present,95.14,Class A,Physics,manual,,7,0,2026-04-11T09:16:00Z
rec-000627,student-027,Student 27,2024-CS-027,2026-04-11,absent,14.79,Class C,Mathematics,manual,,0,0,2026-04-11T09:56:00Z
rec-000628,student-028,Student 28,2024-CS-028,2026-04-11,present,91.36,Class A,Physics,manual,,12,0,2026-04-11T09:28:00Z
rec-000629,student-029,Student 29,2024-CS-029,2026-04-11,present,85.23,Class C,Physics,face-api,cam-lab-01,16,128.2,2026-04-11T09:52:00Z
rec-000630,student-030,Student 30,2024-CS-030,2026-04-11,present,86.87,Class B,English,face-api,cam-lab-01,24,86.6,2026-04-11T09:37:00Z
rec-000631,student-031,Student 31,2024-CS-031,2026-04-11,present,89.7,Class C,Chemistry,face-api,cam-lab-01,9,134.8,2026-04-11T09:26:00Z
rec-000632,student-032,Student 32,2024-CS-032,2026-04-11,late,84.06,Class A,Chemistry,manual,,22,0,2026-04-11T09:32:00Z
rec-000633,student-033,Student 33,2024-CS-033,2026-04-11,present,89.69,Class C,Mathematics,face-api,cam-lab-01,18,73.5,2026-04-11T09:41:00Z
rec-000634,student-034,Student 34,2024-CS-034,2026-04-11,present,81.11,Class B,Physics,yolo-arcface,cam-classroom-02,14,163.7,2026-04-11T09:50:00Z
rec-000635,student-035,Student 35,2024-CS-035,2026-04-11,present,85.43,Class C,Chemistry,yolo-arcface,cam-classroom-01,21,149.4,2026-04-11T09:27:00Z
rec-000636,student-036,Student 36,2024-CS-036,2026-04-11,present,79.66,Class C,Chemistry,yolo-arcface,cam-classroom-02,10,134.1,2026-04-11T09:16:00Z
rec-000637,student-037,Student 37,2024-CS-037,2026-04-11,present,90.66,Class C,Chemistry,manual,,3,0,2026-04-11T09:07:00Z
rec-000638,student-038,Student 38,2024-CS-038,2026-04-11,present,89.12,Class B,Mathematics,yolo-arcface,cam-classroom-01,16,139.2,2026-04-11T09:27:00Z
rec-000639,student-039,Student 39,2024-CS-039,2026-04-11,present,91.73,Class B,Chemistry,yolo-arcface,cam-classroom-02,21,198.6,2026-04-11T09:43:00Z
rec-000640,student-040,Student 40,2024-CS-040,2026-04-11,present,94.18,Class A,Computer Science,manual,,18,0,2026-04-11T09:35:00Z
rec-000641,student-041,Student 41,2024-CS-041,2026-04-11,present,99.29,Class B,Physics,yolo-arcface,cam-lab-01,12,59.0,2026-04-11T09:07:00Z
rec-000642,student-042,Student 42,2024-CS-042,2026-04-11,present,87.15,Class C,English,yolo-arcface,cam-classroom-02,25,137.5,2026-04-11T09:51:00Z
rec-000643,student-043,Student 43,2024-CS-043,2026-04-11,present,91.14,Class C,Mathematics,manual,,24,0,2026-04-11T09:10:00Z
rec-000644,student-044,Student 44,2024-CS-044,2026-04-11,present,84.88,Class C,English,face-api,cam-classroom-01,18,65.5,2026-04-11T09:04:00Z
rec-000645,student-045,Student 45,2024-CS-045,2026-04-11,present,86.34,Class B,Chemistry,manual,,15,0,2026-04-11T09:41:00Z
rec-000646,student-046,Student 46,2024-CS-046,2026-04-11,present,97.96,Class A,Physics,manual,,22,0,2026-04-11T09:40:00Z
rec-000647,student-047,Student 47,2024-CS-047,2026-04-11,present,100,Class A,Mathematics,manual,,12,0,2026-04-11T09:50:00Z
rec-000648,student-048,Student 48,2024-CS-048,2026-04-11,present,92.79,Class A,Chemistry,manual,,25,0,2026-04-11T09:10:00Z
rec-000649,student-049,Student 49,2024-CS-049,2026-04-11,present,86.43,Class B,English,face-api,cam-classroom-02,5,165.0,2026-04-11T09:42:00Z
rec-000650,student-050,Student 50,2024-CS-050,2026-04-11,present,85.79,Class A,Mathematics,manual,,25,0,2026-04-11T09:35:00Z
rec-000651,student-001,Student 1,2024-CS-001,2026-04-12,present,88.27,Class B,Computer Science,manual,,21,0,2026-04-12T09:52:00Z
rec-000652,student-002,Student 2,2024-CS-002,2026-04-12,present,88.9,Class A,Computer Science,yolo-arcface,cam-classroom-01,21,103.7,2026-04-12T09:26:00Z
rec-000653,student-003,Student 3,2024-CS-003,2026-04-12,present,85.38,Class C,Computer Science,yolo-arcface,cam-lab-01,6,103.0,2026-04-12T09:52:00Z
rec-000654,student-004,Student 4,2024-CS-004,2026-04-12,present,91.99,Class B,Physics,yolo-arcface,cam-classroom-02,21,163.3,2026-04-12T09:49:00Z
rec-000655,student-005,Student 5,2024-CS-005,2026-04-12,present,84.26,Class A,Computer Science,face-api,cam-classroom-01,18,133.0,2026-04-12T09:24:00Z
rec-000656,student-006,Student 6,2024-CS-006,2026-04-12,present,100,Class B,Computer Science,face-api,cam-lab-01,13,117.8,2026-04-12T09:34:00Z
rec-000657,student-007,Student 7,2024-CS-007,2026-04-12,present,94.24,Class C,Computer Science,face-api,cam-classroom-01,15,93.7,2026-04-12T09:35:00Z
rec-000658,student-008,Student 8,2024-CS-008,2026-04-12,absent,16.14,Class C,Computer Science,manual,,0,0,2026-04-12T09:11:00Z
rec-000659,student-009,Student 9,2024-CS-009,2026-04-12,absent,32.06,Class C,Physics,manual,,0,0,2026-04-12T09:31:00Z
rec-000660,student-010,Student 10,2024-CS-010,2026-04-12,present,92.42,Class A,Physics,yolo-arcface,cam-classroom-01,9,149.6,2026-04-12T09:53:00Z
rec-000661,student-011,Student 11,2024-CS-011,2026-04-12,present,93.59,Class C,English,face-api,cam-lab-01,24,135.8,2026-04-12T09:00:00Z
rec-000662,student-012,Student 12,2024-CS-012,2026-04-12,present,90.3,Class C,Computer Science,yolo-arcface,cam-classroom-02,14,117.0,2026-04-12T09:57:00Z
rec-000663,student-013,Student 13,2024-CS-013,2026-04-12,absent,54.12,Class B,Physics,manual,,0,0,2026-04-12T09:48:00Z
rec-000664,student-014,Student 14,2024-CS-014,2026-04-12,late,78.28,Class A,Chemistry,yolo-arcface,cam-classroom-02,15,129.1,2026-04-12T09:30:00Z
rec-000665,student-015,Student 15,2024-CS-015,2026-04-12,absent,49.37,Class A,Chemistry,manual,,0,0,2026-04-12T09:22:00Z
rec-000666,student-016,Student 16,2024-CS-016,2026-04-12,present,90.55,Class C,English,face-api,cam-classroom-02,25,97.2,2026-04-12T09:44:00Z
rec-000667,student-017,Student 17,2024-CS-017,2026-04-12,present,89.31,Class B,Chemistry,face-api,cam-classroom-02,13,85.3,2026-04-12T09:11:00Z
rec-000668,student-018,Student 18,2024-CS-018,2026-04-12,present,92.55,Class B,Physics,manual,,13,0,2026-04-12T09:31:00Z
rec-000669,student-019,Student 19,2024-CS-019,2026-04-12,present,98.75,Class B,Computer Science,yolo-arcface,cam-classroom-02,25,120.5,2026-04-12T09:11:00Z
rec-000670,student-020,Student 20,2024-CS-020,2026-04-12,present,86.28,Class A,Mathematics,manual,,24,0,2026-04-12T09:46:00Z
rec-000671,student-021,Student 21,2024-CS-021,2026-04-12,present,92.57,Class A,Physics,yolo-arcface,cam-classroom-02,9,162.4,2026-04-12T09:51:00Z
rec-000672,student-022,Student 22,2024-CS-022,2026-04-12,present,89.16,Class C,Computer Science,manual,,19,0,2026-04-12T09:50:00Z
rec-000673,student-023,Student 23,2024-CS-023,2026-04-12,present,93.53,Class A,Physics,yolo-arcface,cam-classroom-01,20,127.9,2026-04-12T09:13:00Z
rec-000674,student-024,Student 24,2024-CS-024,2026-04-12,present,90.54,Class B,Computer Science,yolo-arcface,cam-classroom-02,23,174.4,2026-04-12T09:35:00Z
